Match,Date,Duration,Team,Picks,Bans,Team.1,Picks.1,Bans.1,Winner,match_id,barracks_status_dire,barracks_status_radiant,cluster,dire_score,dire_team_id,duration,engine,first_blood_time,game_mode,human_players,leagueid,lobby_type,match_seq_num,radiant_gold_adv,radiant_score,radiant_team_id,radiant_win,radiant_xp_adv,start_time,tower_status_dire,tower_status_radiant,version,replay_salt,series_id,series_type,patch,region,throw,loss,replay_url,comeback,stomp,date,time
6213705633,08 oct. 2021 11:06,29:46,Evil Geniuses,Monkey King  Lycan  Ember Spirit  Snapfire  Disruptor,Earthshaker  Mars  Troll Warlord  Tidehunter  Kunkka  Ursa  Weaver,Alliance,Jakiro  Lion  Lina  Sand King  Lifestealer,Tiny  Storm Spirit  Invoker  Bane  Puck  Anti-Mage  Luna,Evil Geniuses,6213705633.0,48.0,63.0,191.0,9.0,111474.0,1786.0,1.0,84.0,2.0,10.0,13256.0,1.0,5196295795.0,"0,562,754,485,517,577,1268,1045,1000,1863,814,831,205,1129,2436,2458,2585,2620,2898,3474,4633,5058,7014,8358,8929,9395,11432,13346,18526,19396",29.0,39.0,True,"0,202,220,192,399,577,1543,1076,932,1177,-237,-599,-1654,-702,1097,950,1852,1220,862,528,1389,1313,3187,5853,5940,5994,11878,14957,19259,21110",1633683966.0,1920.0,1975.0,21.0,1966249135.0,601330.0,1.0,49.0,9.0,,19396.0,http://replay191.valve.net/570/6213705633_1966249135.dem.bz2,,,10-08,17:06
6213685234,08 oct. 2021 10:31,1:04:42,SG esports,Monkey King  Lina  Oracle  Sand King  Sven,Weaver  Tidehunter  Templar Assassin  Dragon Knight  Bane  Faceless Void  Medusa,Fnatic,Mars  Phoenix  Invoker  Silencer  Spectre,Io  Tinker  Juggernaut  Beastmaster  Pangolier  Lycan  Mirana,SG esports,6213685234.0,,63.0,192.0,35.0,350190.0,3882.0,1.0,315.0,2.0,10.0,13256.0,1.0,5196295724.0,"0,348,533,553,749,918,1135,1858,1960,983,2168,3223,3988,2740,2623,3142,3115,2551,3259,4486,5644,5150,4501,5342,3191,4137,5321,6069,4211,3364,3962,3191,5416,3522,4700,4872,9368,10295,8686,6318,6237,6563,2720,-836,-1185,-1520,-3526,-1768,-2424,-1889,-758,483,2911,2748,3920,3146,3852,5510,6266,6924,6245,2741,1868,5486,4817",42.0,8255756.0,True,"0,18,290,163,278,489,-205,615,938,428,1825,3254,4578,3499,3149,3824,3951,2620,4056,6783,9107,8179,6842,8196,4716,5767,8339,8509,4023,3339,5686,4263,6853,3195,5135,5186,12102,12326,8921,6246,7300,7917,712,-384,743,815,1898,8260,9607,10462,15869,17767,18022,19760,27046,23705,20135,20449,22109,24024,25129,17317,18908,28633,29899",1633681869.0,,1924.0,21.0,1910600021.0,601320.0,1.0,49.0,9.0,3526.0,10295.0,http://replay192.valve.net/570/6213685234_1910600021.dem.bz2,,,10-08,16:31
6213684910,08 oct. 2021 10:26,31:38,Team Secret,Ogre Magi  Rubick  Clinkz  Doom  Kunkka,Io  Winter Wyvern  Elder Titan  Sven  Bloodseeker  Templar Assassin  Lina,PSG.LGD,Tidehunter  Snapfire  Chen  Wraith King  Tinker,Monkey King  Tiny  Luna  Invoker  Pangolier  Queen of Pain  Leshrac,PSG.LGD,6213684910.0,63.0,,192.0,25.0,15.0,1898.0,1.0,,2.0,10.0,13256.0,1.0,5196274792.0,"-308,-679,-588,-871,-762,-884,-558,-519,-235,-1148,-1391,-2301,-2406,-2618,-2570,-2044,-1567,-2075,-413,-2305,-2091,-1608,-1613,-1566,-2100,-2343,-2663,-2880,-5692,-10877,-12275,-11136",9.0,1838315.0,False,"-100,-99,-227,-424,-218,118,9,-438,-42,-631,-1467,-1979,-3668,-2628,-2043,-1581,-1556,-391,1267,-447,1,910,1567,2062,1610,1049,972,21,-2080,-8218,-10213,-5793",1633681602.0,1982.0,1536.0,21.0,1373453112.0,601323.0,1.0,49.0,9.0,,,http://replay192.valve.net/570/6213684910_1373453112.dem.bz2,-235.0,12275.0,10-08,16:26
6213674858,08 oct. 2021 10:17,45:23,Elephant,Tiny  Lycan  Disruptor  Phoenix  Dragon Knight,Tidehunter  Doom  Sven  Morphling  Lifestealer  Shadow Fiend  Lina,Vici Gaming,Earthshaker  Weaver  Elder Titan  Medusa  Batrider,Monkey King  Io  Rubick  Storm Spirit  Ember Spirit  Invoker  Void Spirit,Vici Gaming,6213674858.0,51.0,50.0,191.0,27.0,726228.0,2723.0,1.0,117.0,2.0,10.0,13256.0,1.0,5196276521.0,"0,-132,208,349,147,-10,473,-112,-181,-417,68,1826,1910,2966,2356,1882,1598,2863,3109,2531,2373,3435,4662,3376,4385,3137,1923,1882,247,-187,-2535,-4488,-4967,-5218,-6304,-6325,-7086,-3462,-3248,-3334,-5197,-6659,-8111,-8790,-12702,-15706",21.0,8204512.0,False,"0,-216,-103,-73,-158,-364,-188,-902,-1123,-1508,-911,-399,17,1691,-176,-916,-1603,-277,52,302,-668,1710,2570,2192,4145,531,-808,-844,-3043,-2186,-5201,-6620,-7006,-7473,-8590,-8873,-10389,-7245,-8319,-8251,-7592,-11146,-13647,-12426,-22729,-23737",1633681051.0,1924.0,1792.0,21.0,1535048935.0,601322.0,1.0,49.0,9.0,,,http://replay191.valve.net/570/6213674858_1535048935.dem.bz2,4662.0,15706.0,10-08,16:17
6213662751,08 oct. 2021 09:58,37:01,beastcoast,Shadow Demon  Puck  Centaur Warrunner  Dawnbreaker  Lifestealer,Monkey King  Io  Lion  Faceless Void  Beastmaster  Timbersaw  Slardar,Quincy Crew,Elder Titan  Invoker  Snapfire  Medusa  Tidehunter,Earthshaker  Tiny  Mars  Sand King  Nyx Assassin  Phantom Lancer  Anti-Mage,Quincy Crew,6213662751.0,63.0,,192.0,40.0,7390454.0,2221.0,1.0,,2.0,10.0,13256.0,1.0,5196263434.0,"135,254,522,209,-72,-321,-169,143,51,20,-213,539,-287,-257,-540,-243,-869,-556,-1876,-2770,-3145,-4455,-3980,-4998,-6082,-7825,-8573,-10406,-12860,-12622,-11703,-11562,-14661,-17622,-17047,-17180,-18863,-20518",17.0,8254400.0,False,"0,293,351,-77,-347,-577,-118,64,-155,44,248,937,-639,-1291,-1666,-2109,-1683,-833,-2385,-4262,-5516,-6301,-6975,-8205,-11940,-11746,-14347,-18046,-20051,-19796,-20210,-20108,-23919,-26153,-25854,-28138,-30777,-34559",1633679933.0,1972.0,1536.0,21.0,370539417.0,601321.0,1.0,49.0,9.0,,,http://replay192.valve.net/570/6213662751_370539417.dem.bz2,539.0,20518.0,10-08,15:58
6213621537,08 oct. 2021 09:00,50:13,Team Secret,Tiny  Queen of Pain  Rubick  Ogre Magi  Magnus,Io  Pangolier  Winter Wyvern  Morphling  Clinkz  Faceless Void  Spectre,PSG.LGD,Clockwerk  Death Prophet  Earthshaker  Skywrath Mage  Alchemist,Monkey King  Shadow Demon  Ancient Apparition  Lycan  Snapfire  Legion Commander  Tidehunter,Team Secret,6213621537.0,48.0,63.0,191.0,26.0,15.0,3013.0,1.0,224.0,2.0,10.0,13256.0,1.0,5196242961.0,"0,-118,-107,-306,58,38,-104,-582,-1184,-372,-143,-881,-1423,-642,-988,-1407,-3082,-4263,-4957,-4788,-4308,-3611,-3536,-4760,-5062,-5819,-6598,-7090,-7146,-4370,-5202,-3841,-3258,-1213,-1783,-2987,-2348,-355,1851,848,-210,-1396,1872,5923,8800,7822,9113,8822,8419,7923,8492",45.0,1838315.0,True,"0,147,346,161,687,675,300,28,-504,1137,1472,1476,373,2160,2131,1901,-234,-2360,-2274,-3578,-578,40,692,-422,-460,-448,301,317,798,5420,4658,6420,7921,11583,11248,8852,11782,17366,19889,17762,17333,16886,26695,30615,31135,31593,33020,34223,36138,36707,45440",1633676424.0,1536.0,1854.0,21.0,1948323041.0,601323.0,1.0,49.0,9.0,7146.0,9113.0,http://replay191.valve.net/570/6213621537_1948323041.dem.bz2,,,10-08,15:00
6213620610,08 oct. 2021 09:02,37:21,Vici Gaming,Weaver  Doom  Disruptor  Templar Assassin  Razor,Io  Rubick  Morphling  Medusa  Terrorblade  Phantom Lancer  Naga Siren,Elephant,Tidehunter  Lina  Abaddon  Lion  Wraith King,Monkey King  Tiny  Invoker  Grimstroke  Spectre  Ursa  Slark,Vici Gaming,6213620610.0,55.0,63.0,191.0,9.0,8204512.0,2241.0,1.0,109.0,2.0,10.0,13256.0,1.0,5196242736.0,"0,22,-292,-75,-628,-424,359,42,321,525,487,1231,2122,2467,2575,3412,3156,3744,4253,4750,8063,8239,9284,9346,10183,11461,12315,11792,13094,13066,12969,12386,12668,13529,12878,13306,13548,14708",16.0,726228.0,True,"0,82,-507,-348,-1159,-752,-363,-46,427,728,-152,68,306,785,990,2389,2375,3283,3538,2802,8159,9315,9537,9310,10132,11258,12458,11380,13905,12396,12263,11825,13010,14325,14998,14076,14221,15275",1633676565.0,1796.0,1974.0,21.0,1769077075.0,601322.0,1.0,49.0,9.0,628.0,14708.0,http://replay191.valve.net/570/6213620610_1769077075.dem.bz2,,,10-08,15:02
6213619890,08 oct. 2021 09:00,30:59,Quincy Crew,Tiny  Abaddon  Storm Spirit  Mirana  Lycan,Mars  Elder Titan  Timbersaw  Phantom Lancer  Shadow Demon  Sven  Naga Siren,beastcoast,Earthshaker  Venomancer  Lina  Ogre Magi  Bloodseeker,Monkey King  Io  Invoker  Leshrac  Clockwerk  Sand King  Beastmaster,beastcoast,6213619890.0,63.0,,191.0,15.0,8254400.0,1859.0,1.0,370.0,2.0,10.0,13256.0,1.0,5196236479.0,"0,52,32,34,-74,-95,-792,-1132,-1553,-1263,-485,-842,-463,-391,-1007,-895,-1048,-989,-1519,-1794,-1762,-1682,-3357,-4344,-5153,-5583,-6874,-5637,-5501,-6521,-7338",10.0,7390454.0,False,"0,6,-28,39,-216,-370,-997,-1452,-1568,-1582,-1067,-1530,-460,139,-650,-361,482,-132,-990,-1738,-345,-628,-2943,-1301,-1510,-2802,-4210,-2107,-3459,-7644,-7884",1633676407.0,1974.0,1536.0,21.0,2072727938.0,601321.0,1.0,49.0,9.0,,,http://replay191.valve.net/570/6213619890_2072727938.dem.bz2,52.0,7338.0,10-08,15:00
6213612887,08 oct. 2021 09:07,53:22,Fnatic,Tidehunter  Leshrac  Phoenix  Clockwerk  Sven,Pangolier  Io  Shadow Demon  Beastmaster  Ancient Apparition  Snapfire  Grimstroke,SG esports,Night Stalker  Tinker  Lion  Juggernaut  Venomancer,Weaver  Monkey King  Elder Titan  Bane  Morphling  Templar Assassin  Luna,SG esports,6213612887.0,63.0,4.0,191.0,22.0,8255756.0,3202.0,1.0,,2.0,10.0,13256.0,1.0,5196247854.0,"308,477,299,230,469,385,373,153,998,1700,2984,3655,4178,4829,3870,3524,4197,5727,5216,5799,6199,6776,7124,7385,8793,9593,9864,11160,9231,6563,6754,6188,6489,6527,6633,6893,6303,7080,7692,6476,5934,4965,5414,5869,5845,6408,6952,6761,5540,2570,1695,-330,-1688,-2828",16.0,350190.0,False,"100,346,10,70,361,9,-213,314,1530,1518,3504,3427,5124,6375,4343,4069,5651,6777,6896,7707,8838,10105,10905,10467,11667,12982,12130,14134,11179,6280,7606,6202,6168,5685,5532,5720,5697,6045,7670,6953,5024,5755,4929,4755,5315,6038,4845,4037,-2357,-10713,-11525,-13078,-15762,-16662",1633676861.0,1844.0,1536.0,21.0,713592115.0,601320.0,1.0,49.0,9.0,,,http://replay191.valve.net/570/6213612887_713592115.dem.bz2,11160.0,2828.0,10-08,15:07
6213194720,07 oct. 2021 09:41,27:19,Alliance,Monkey King  Snapfire  Ember Spirit  Legion Commander  Lifestealer,Medusa  Viper  Storm Spirit  Invoker  Puck  Faceless Void  Templar Assassin,Thunder Predator,Phoenix  Mars  Queen of Pain  Earth Spirit  Razor,Tiny  Io  Morphling  Lina  Void Spirit  Skywrath Mage  Juggernaut,Alliance,6213194720.0,,63.0,191.0,18.0,7391077.0,1639.0,1.0,221.0,2.0,10.0,13256.0,1.0,5195904991.0,"0,108,159,18,730,693,1114,522,-106,984,1607,1157,1313,3010,2534,2911,3607,3295,4183,5919,7611,9016,9406,11835,15088,16723,20826,21505",34.0,111474.0,True,"0,231,77,-26,237,401,997,289,-309,814,1682,1271,1740,2312,1186,1753,2579,1167,2472,6888,8570,9780,12249,13161,17102,19715,25030,26655",1633635701.0,1536.0,1983.0,21.0,1978377592.0,601233.0,1.0,49.0,9.0,106.0,21505.0,http://replay191.valve.net/570/6213194720_1978377592.dem.bz2,,,10-08,03:41
6213155110,07 oct. 2021 08:59,31:34,Undying,Earthshaker  Lina  Pangolier  Undying  Spectre,Weaver  Io  Invoker  Faceless Void  Gyrocopter  Bloodseeker  Naga Siren,Team Aster,Tidehunter  Snapfire  Clockwerk  Void Spirit  Terrorblade,Tiny  Monkey King  Disruptor  Doom  Medusa  Morphling  Luna,Undying,6213155110.0,60.0,63.0,192.0,15.0,6209166.0,1894.0,1.0,263.0,2.0,10.0,13256.0,1.0,5195871522.0,"100,486,600,678,1175,1249,1856,2165,2058,3612,3361,4068,2517,2665,2785,3705,2733,1947,1689,2658,1352,2041,3522,3823,5006,8263,11108,10823,8831,12987,15301,15782",38.0,8260983.0,True,"50,652,330,606,624,638,969,1859,2058,3185,2326,3241,2673,2750,2935,3941,2071,1363,908,1947,1860,3710,6032,6110,6883,13060,16449,16780,13401,22919,24248,25628",1633633194.0,1984.0,1855.0,21.0,1895081713.0,601223.0,1.0,49.0,9.0,-100.0,15782.0,http://replay192.valve.net/570/6213155110_1895081713.dem.bz2,,,10-08,02:59
6213144598,07 oct. 2021 08:45,45:47,Virtus.pro,Undying  Earth Spirit  Necrophos  Dawnbreaker  Nature's Prophet,Tidehunter  Io  Clockwerk  Shadow Demon  Nyx Assassin  Monkey King  Weaver,OG,Tiny  Lycan  Snapfire  Oracle  Clinkz,Bounty Hunter  Ancient Apparition  Bristleback  Batrider  Timbersaw  Storm Spirit  Death Prophet,Virtus.pro,6213144598.0,63.0,3.0,191.0,34.0,2586976.0,2747.0,1.0,260.0,2.0,10.0,13256.0,1.0,5195872069.0,"0,111,293,533,420,885,1301,1661,2712,3381,3401,3699,4305,6159,5730,6732,6078,6992,7332,5031,4661,2090,961,714,1341,2696,3163,3727,3701,4421,3274,2662,2558,2878,-2106,-2430,34,1455,-814,-5224,-1842,-3687,-3814,-1435,996,4914",38.0,1883502.0,True,"0,-15,237,529,731,1072,1513,2411,2835,2915,2669,2971,3013,3706,2323,3804,1755,3231,3347,-1422,-876,-3633,-4810,-5466,-4445,-2088,-2375,-3017,204,1368,-2191,-3647,-5177,-5373,-14821,-16851,-8987,-8149,-15405,-21428,-13324,-16447,-19531,-10913,-8425,-781",1633632337.0,384.0,1540.0,21.0,721117837.0,601213.0,1.0,49.0,9.0,5224.0,7332.0,http://replay191.valve.net/570/6213144598_721117837.dem.bz2,,,10-08,02:45
6213136339,07 oct. 2021 08:41,35:54,Evil Geniuses,Monkey King  Tidehunter  Oracle  Storm Spirit  Troll Warlord,Weaver  Lion  Lina  Leshrac  Razor  Ursa  Slark,INVICTUS GAMING,Phoenix  Mars  Disruptor  Templar Assassin  Morphling,Tiny  Io  Silencer  Juggernaut  Terrorblade  Phantom Lancer  Spectre,INVICTUS GAMING,6213136339.0,63.0,3.0,191.0,22.0,5.0,2154.0,1.0,182.0,2.0,10.0,13256.0,1.0,5195862934.0,"0,153,302,224,356,646,676,1508,1355,1274,740,619,524,348,894,331,662,-169,676,308,-115,445,775,1873,1750,1493,1481,776,559,66,-2512,-3813,-4606,-6560,-10635,-10558",17.0,39.0,False,"0,228,498,576,1322,1191,1457,1991,1142,834,423,-142,-731,-1116,-617,-1317,-545,-1548,-1666,-1758,-1876,-778,-446,2412,1540,1919,1030,278,149,-1519,-6982,-6559,-6502,-11240,-11645,-10867",1633632092.0,1828.0,1542.0,21.0,1275365284.0,601206.0,1.0,49.0,9.0,,,http://replay191.valve.net/570/6213136339_1275365284.dem.bz2,1873.0,10635.0,10-08,02:41
6213107703,07 oct. 2021 08:14,56:00,Thunder Predator,Tidehunter  Medusa  Enchantress  Lina  Centaur Warrunner,Viper  Io  Morphling  Razor  Invoker  Kunkka  Batrider,Alliance,Disruptor  Earthshaker  Elder Titan  Sniper  Faceless Void,Tiny  Monkey King  Puck  Void Spirit  Beastmaster  Mars  Night Stalker,Alliance,6213107703.0,51.0,15.0,191.0,41.0,111474.0,3360.0,1.0,202.0,2.0,10.0,13256.0,1.0,5195857242.0,"0,-124,-139,-447,-957,-722,-413,-141,-31,-201,100,267,282,91,582,1342,1184,600,2359,2312,2225,1953,1605,724,458,1,-269,15,879,274,-1210,-622,-2179,-585,-1471,-4399,-6474,-6647,-7715,-6038,-6271,-7288,-9506,-10577,-10329,-9707,-6363,-4614,-1275,-615,-1692,-1591,-522,4640,2821,745,-4669",34.0,7391077.0,False,"0,25,-270,-520,-395,-593,-89,-183,411,383,511,929,1131,717,1482,3114,2158,2079,3892,3576,3032,1036,304,3086,2234,3060,2054,773,867,-475,-4670,-6503,-8018,-3903,-5625,-12108,-14745,-13213,-15198,-8578,-7957,-11535,-9540,-10037,-11492,-11433,-3444,-418,4397,6078,6626,7711,8671,15971,9050,5175,-8790",1633630459.0,1920.0,32.0,21.0,1960476726.0,601233.0,1.0,49.0,9.0,,,http://replay191.valve.net/570/6213107703_1960476726.dem.bz2,4640.0,10577.0,10-08,02:14
6213087580,07 oct. 2021 07:54,38:59,Team Aster,Tiny  Lycan  Snapfire  Abaddon  Invoker,Lina  Weaver  Sven  Winter Wyvern  Medusa  Storm Spirit  Templar Assassin,Undying,Bane  Tidehunter  Phoenix  Terrorblade  Kunkka,Monkey King  Io  Silencer  Grimstroke  Disruptor  Tinker  Leshrac,Undying,6213087580.0,63.0,3.0,192.0,20.0,8260983.0,2339.0,1.0,693.0,2.0,10.0,13256.0,1.0,5195825111.0,"0,387,377,123,-130,-470,-572,-303,-1187,-1938,-2150,-2848,-3339,-2516,-2265,-1892,-1996,-2058,-659,-1285,-2895,-2775,-2272,-3242,-4214,-4305,-6039,-5717,-5978,-7562,-7442,-9569,-13827,-14233,-15168,-16922,-21168,-20259,-20747,-23789",11.0,6209166.0,False,"0,-73,25,-348,40,-366,-353,-449,-1360,-2442,-2693,-3166,-3182,-3441,-3589,-2436,-1660,-1667,-700,-1647,-3519,-2373,-1470,-1041,-970,-1797,-2408,-2879,-3225,-5485,-3844,-9939,-15787,-14897,-15561,-18719,-23108,-19364,-21669,-27899",1633629244.0,1846.0,1540.0,21.0,1709953518.0,601223.0,1.0,49.0,9.0,,,http://replay192.valve.net/570/6213087580_1709953518.dem.bz2,387.0,23789.0,10-08,01:54
6213067601,07 oct. 2021 07:33,51:10,OG,Ancient Apparition  Sand King  Windranger  Morphling  Nyx Assassin,Tiny  Lycan  Spectre  Beastmaster  Night Stalker  Anti-Mage  Luna,Virtus.pro,Io  Storm Spirit  Dark Seer  Bounty Hunter  Dawnbreaker,Monkey King  Tidehunter  Puck  Invoker  Dragon Knight  Dark Willow  Earthshaker,OG,6213067601.0,55.0,15.0,192.0,53.0,1883502.0,3070.0,1.0,103.0,2.0,10.0,13256.0,1.0,5195815655.0,"-100,-178,-430,-681,-924,-1297,-1161,-2511,-2932,-3330,-3927,-3491,-3708,-4686,-6732,-7281,-6538,-6001,-7235,-8127,-7759,-6526,-6545,-6102,-7506,-6924,-7168,-9233,-11752,-12983,-13940,-10787,-11443,-11614,-11456,-11206,-11296,-13820,-14461,-12432,-12571,-11099,-9640,-9148,-13733,-19061,-12126,-10262,-8972,-9340,-3995,727",36.0,2586976.0,True,"-48,-256,-12,-261,-516,-858,-614,-2201,-2439,-3276,-4366,-3498,-3261,-4499,-6489,-5944,-4184,-3829,-7046,-8032,-9366,-3831,-4454,-3171,-6125,-6955,-7347,-9572,-12478,-12436,-13984,-6982,-6416,-6797,-5523,-5468,-4643,-8500,-9544,-5491,-4779,696,2742,2704,-10909,-15654,1403,7111,8535,5738,21266,27666",1633628026.0,388.0,1574.0,21.0,24614689.0,601213.0,1.0,49.0,9.0,19061.0,727.0,http://replay192.valve.net/570/6213067601_24614689.dem.bz2,,,10-08,01:33
6213048431,07 oct. 2021 07:20,48:42,INVICTUS GAMING,Phoenix  Mars  Lina  Winter Wyvern  Magnus,Tiny  Io  Silencer  Grimstroke  Invoker  Juggernaut  Earth Spirit,Evil Geniuses,Monkey King  Lycan  Bane  Puck  Ursa,Weaver  Lion  Troll Warlord  Sven  Naga Siren  Terrorblade  Phantom Lancer,INVICTUS GAMING,6213048431.0,51.0,51.0,191.0,21.0,39.0,2922.0,1.0,140.0,2.0,10.0,13256.0,1.0,5195806342.0,"100,190,237,513,184,30,151,-113,-656,-318,637,564,-612,451,205,300,487,-802,-1813,-1687,48,575,1332,2803,4094,5127,4832,335,-714,312,347,744,1590,2145,1668,1647,2343,4902,7829,6118,8643,7808,6420,4454,5366,5427,6230,8640,10808",37.0,5.0,True,"48,81,100,284,569,64,220,-291,-784,-665,-180,-577,-1883,-391,-800,3,344,-1462,-134,-120,3981,3969,5413,6522,8268,9899,8582,4926,3330,5305,4901,4626,5982,5337,7954,7826,8736,14735,14309,12689,18633,18310,16779,15582,15317,15788,22350,29989,30503",1633627248.0,384.0,1540.0,21.0,2016209019.0,601206.0,1.0,49.0,9.0,1813.0,10808.0,http://replay191.valve.net/570/6213048431_2016209019.dem.bz2,,,10-08,01:20
6213019393,07 oct. 2021 06:53,46:09,beastcoast,Shadow Demon  Storm Spirit  Nyx Assassin  Gyrocopter  Sand King,Monkey King  Io  Invoker  Queen of Pain  Anti-Mage  Lifestealer  Morphling,Team Secret,Earthshaker  Vengeful Spirit  Leshrac  Shadow Shaman  Medusa,Tiny  Mars  Tidehunter  Silencer  Sven  Beastmaster  Pangolier,beastcoast,6213019393.0,,63.0,191.0,29.0,1838315.0,2769.0,1.0,33.0,2.0,10.0,13256.0,1.0,5195779087.0,"100,217,443,471,398,768,1044,389,36,-264,-1183,-1012,-371,-377,-554,207,-555,-53,-821,835,2234,1725,993,526,286,1637,1427,4886,5606,5315,6095,3613,2849,2248,4799,5738,6598,8779,12731,15557,16420,19118,19334,20197,21285,22153,31042",35.0,8254400.0,True,"48,-83,9,-185,-511,-273,-215,-509,-961,-1522,-2592,-1357,-1616,-1704,-1623,-457,-111,-19,-1308,3581,5903,4937,3314,1594,1472,3725,4250,12061,13343,13360,15585,9503,9832,6834,12857,13450,14279,16595,21270,29317,31952,31766,31788,33644,36243,38751,40837",1633625605.0,1536.0,1591.0,21.0,2117284280.0,601191.0,1.0,49.0,9.0,1183.0,31042.0,http://replay191.valve.net/570/6213019393_2117284280.dem.bz2,,,10-08,00:53
6212993517,07 oct. 2021 06:27,55:26,Vici Gaming,Monkey King  Tidehunter  Legion Commander  Terrorblade  Elder Titan,Beastmaster  Io  Medusa  Slark  Tinker  Mars  Earthshaker,SG esports,Batrider  Ogre Magi  Mirana  Morphling  Brewmaster,Weaver  Silencer  Queen of Pain  Abaddon  Storm Spirit  Ancient Apparition  Void Spirit,Vici Gaming,6212993517.0,59.0,3.0,191.0,24.0,8255756.0,3326.0,1.0,153.0,2.0,10.0,13256.0,1.0,5195763589.0,"0,710,1029,1798,1679,1771,2065,2459,2871,3046,3471,4860,6283,7992,8828,8896,9474,9846,10411,9519,9371,9839,11580,11354,12489,14107,15462,14108,14505,14175,11900,10491,8963,7783,6642,4406,-875,-3760,931,610,854,319,-391,-804,-27,514,1635,2164,6222,7387,9284,10892,11336,12630,16316,17344",44.0,726228.0,True,"0,219,221,1011,624,930,1035,1985,2092,2704,2584,2607,4536,5951,6951,7071,7676,7534,7497,7013,7827,7739,10158,9357,10411,13917,16222,13121,13425,12932,7409,7265,4634,1593,153,-7011,-11868,-11940,890,760,-427,356,-1661,-2242,-1924,-1385,-1518,-3838,6937,8951,10632,11489,10499,10107,18311,22419",1633624063.0,256.0,1540.0,21.0,509610665.0,601186.0,1.0,49.0,9.0,3760.0,17344.0,http://replay191.valve.net/570/6212993517_509610665.dem.bz2,,,10-08,00:27
6212985654,07 oct. 2021 06:21,42:33,Fnatic,Tidehunter  Nature's Prophet  Storm Spirit  Tusk  Razor,Monkey King  Tiny  Sven  Earthshaker  Lion  Slark  Luna,Elephant,Io  Lina  Hoodwink  Legion Commander  Gyrocopter,Beastmaster  Ancient Apparition  Invoker  Puck  Weaver  Spectre  Dark Seer,Fnatic,6212985654.0,1.0,63.0,192.0,13.0,8204512.0,2553.0,1.0,179.0,2.0,10.0,13256.0,1.0,5195745973.0,"-8,184,175,-144,397,117,-104,-392,230,121,414,664,73,-510,-1259,314,-2405,-2283,-1786,-1853,637,684,187,1914,1244,2802,3490,3448,3683,3450,2872,3954,4035,2149,275,5,-78,1391,3487,5213,5447,6124,4181",33.0,350190.0,True,"-10,212,-53,-101,555,-27,-457,-628,353,421,995,887,849,367,-1587,-221,-4181,-4201,-3765,-2406,1392,1101,574,2459,1717,4576,5188,5068,4332,4079,3975,3318,3919,-997,-3493,-4011,-2383,652,81,1225,2585,4067,2732",1633623676.0,1536.0,1830.0,21.0,436252894.0,601185.0,1.0,49.0,9.0,2405.0,6124.0,http://replay192.valve.net/570/6212985654_436252894.dem.bz2,,,10-08,00:21
6212978366,07 oct. 2021 06:14,25:12,PSG.LGD,Tiny  Winter Wyvern  Legion Commander  Skywrath Mage  Kunkka,Weaver  Ancient Apparition  Invoker  Morphling  Batrider  Queen of Pain  Storm Spirit,Team Spirit,Io  Mars  Snapfire  Sven  Razor,Monkey King  Clockwerk  Elder Titan  Magnus  Vengeful Spirit  Faceless Void  Tinker,PSG.LGD,6212978366.0,,63.0,191.0,9.0,7119388.0,1512.0,1.0,124.0,2.0,10.0,13256.0,1.0,5195722653.0,"0,541,275,224,1260,1243,907,76,294,502,1080,953,1536,2208,2113,1840,2077,3762,4499,4932,6182,6908,6867,7366,11773,15271",15.0,15.0,True,"0,314,-132,-469,651,406,238,-582,-180,-434,146,798,630,858,1942,1857,2005,5204,6294,7057,8283,10111,9535,9565,13639,15234",1633623249.0,1536.0,1983.0,21.0,1356963587.0,601184.0,1.0,49.0,9.0,,15271.0,http://replay191.valve.net/570/6212978366_1356963587.dem.bz2,,,10-08,00:14
6212930768,07 oct. 2021 05:41,36:23,Team Secret,Earthshaker  Nature's Prophet  Ursa  Dark Seer  Puck,Elder Titan  Tiny  Storm Spirit  Batrider  Tidehunter  Ember Spirit  Dragon Knight,beastcoast,Silencer  Tusk  Timbersaw  Sven  Void Spirit,Io  Monkey King  Lina  Morphling  Ogre Magi  Invoker  Tinker,beastcoast,6212930768.0,63.0,,191.0,32.0,8254400.0,2183.0,1.0,102.0,2.0,10.0,13256.0,1.0,5195703482.0,"-100,262,596,921,715,1407,1010,689,1204,387,-208,337,202,-671,-815,1543,2566,1642,1162,394,49,-918,-761,-535,-1617,-3077,-2706,-3780,-5891,-7120,-7755,-8753,-10328,-10337,-11364,-19000,-19998",26.0,1838315.0,False,"-48,-20,67,378,-125,163,-515,-748,-348,-2008,-3124,-3808,-3578,-5246,-5504,-1886,-1374,-3051,-4215,-5857,-6501,-6883,-6383,-6017,-8175,-9336,-8155,-10413,-16054,-17642,-18820,-21010,-23588,-25127,-31274,-38374,-40933",1633621310.0,1828.0,,21.0,1574620953.0,601191.0,1.0,49.0,9.0,,,http://replay191.valve.net/570/6212930768_1574620953.dem.bz2,2566.0,19998.0,10-07,23:41
